CODIGO PERIODO,CODIGO ESTUDIANTE,DES_APELLIDO_PATERNO,DES_APELLIDO_MATERNO,DES_NOMBRES,GENERO,EDAD,CORREO_UPC,CORREO_PERSONAL_1,MOBILE PHONE,FLAG_ESTUDIANTE_PROVINCIA,CARRERA,FACULTAD,CAMPUS,FECHA MATRICULA,IND_CICLO_ALUMNO,NRO_CICLOS_ORDINARIO_MAT,NRO_CICLOS_ORDINARIO_RET,FLAG_TIENE_DEUDA,MONTO_DEUDA,FLAG_COLEGIO_PROCEDENCIA_ES_PROVINCIA,FLAG_BECA_18,FLAG_BENEFICIO,TIPO BENEFICIO,MODALIDAD DE INGRESO,CICLO DE INGRESO,FLAG_TRABAJA,FLAG_LLEVÓ NIVELACIÓN,NIVEL SOCIOECONÓMICO,CATEGORÍA DE PAGO,CANTIDAD CURSOS MATRICULADOS EN RIESGO,CANTIDAD CURSOS MATRICULADOS EN PRESENCIAL,CANTIDAD CURSOS MATRICULADOS EN VIRTUAL,TOTAL DE CURSOS MATRICULADOS EN TODO SU AVANCE,TOTAL DE CURSOS APROBADOS EN TODO SU AVANCE,TOTAL DE CURSOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE RETIROS DE ASIGNATURA EN TODO SU AVANCE,TOTAL DE CURSOS MATRICULADOS POR CICLO,TOTAL DE RETIROS DE ASIGNATURA POR CICLO,TOTAL DE CURSOS APROBADOS POR CICLO,TOTAL DE CURSOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS POR CICLO,TOTAL DE CRÉDITOS DESAPROBADOS POR CICLO,TOTAL DE CRÉDITOS APROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS DESAPROBADOS EN TODO SU AVANCE,TOTAL DE CRÉDITOS MATRICULADOS POR CICLO,TOTAL DE CRÉDITOS MATRICULADOS EN TODO SU AVANCE,PROMEDIO PONDERADO ACUMULADO,PROMEDIO POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN POR CICLO,NÚMERO DE DOBLE DESAPROBACIÓN EN TODO SU AVANCE,NÚMERO DE ASISTENCIAS POR CICLO,PORCENTAJE DE ASISTENCIAS POR CICLO,NÚMERO DE INASISTENCIAS POR CICLO,PORCENTAJE DE INASISTENCIAS,FLAG ABANDONO ESTUDIOS
201901,u201912601,Apellido 2601,Apellido 2601,Nombre2601,M,28,u2601@upc.edu.pe,personal_2601@gmail.com,92601000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-02601-01,1,0,1,SI,4000,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,20181,NO,NO,D,S,3,5,1,5,0,2,3,5,2,3,2,0,8,0,8,20,20,8.7157126633053,14.451267681736345,2,1,121,0.7515527950310559,40,0.2484472049689441,SI
201901,u201722602,Apellido 2602,Apellido 2602,Nombre2602,F,30,u2602@upc.edu.pe,personal_2602@gmail.com,92602000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02602-01,4,4,0,SI,2000,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,20172,NO,SI,A,X,2,1,2,20,15,1,4,7,3,2,5,60,20,60,4,28,80,18.424377286119963,13.181278464703324,6,1,125,0.78125,35,0.21875,SI
201901,u201722603,Apellido 2603,Apellido 2603,Nombre2603,F,18,u2603@upc.edu.pe,personal_2603@gmail.com,92603000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02603-01,4,2,2,SI,2000,SI,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,20172,NO,SI,A,Y,1,6,5,20,19,1,0,4,3,3,1,76,4,76,4,16,80,5.834610278822257,9.192145237736343,1,0,55,0.7534246575342466,18,0.2465753424657534,SI
201901,u201712604,Apellido 2604,Apellido 2604,Nombre2604,M,27,u2604@upc.edu.pe,personal_2604@gmail.com,92604000000,SI,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02604-01,5,3,2,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,20161,SI,SI,C,R,6,4,4,25,13,12,0,7,3,5,2,52,8,52,48,28,100,8.835662730862529,8.941710662217988,1,7,132,0.8918918918918919,16,0.10810810810810811,NO
201901,u201712605,Apellido 2605,Apellido 2605,Nombre2605,M,24,u2605@upc.edu.pe,personal_2605@gmail.com,92605000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-02605-01,5,3,2,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,20161,NO,SI,C,Q,4,2,2,25,7,11,7,4,2,2,2,28,8,28,44,16,100,19.186069911921148,13.757785268919841,3,9,87,0.696,38,0.304,NO
201901,u201712606,Apellido 2606,Apellido 2606,Nombre2606,F,26,u2606@upc.edu.pe,personal_2606@gmail.com,92606000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-02606-01,5,5,0,SI,4000,NO,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE ARIZONA,20161,NO,NO,A,S,6,6,5,25,17,5,3,5,2,4,1,68,4,68,20,20,100,9.570601158589202,14.736027102615235,3,1,99,0.8319327731092437,20,0.16806722689075632,NO
201901,u201812607,Apellido 2607,Apellido 2607,Nombre2607,M,29,u2607@upc.edu.pe,personal_2607@gmail.com,92607000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02607-01,3,3,0,SI,6000,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,20171,NO,SI,C,X,2,5,2,15,12,0,3,5,5,1,4,48,16,48,0,20,60,14.896812465150624,7.611838679622852,5,0,126,0.7590361445783133,40,0.24096385542168675,SI
201901,u201712608,Apellido 2608,Apellido 2608,Nombre2608,F,29,u2608@upc.edu.pe,personal_2608@gmail.com,92608000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-02608-01,5,3,2,SI,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,20161,SI,SI,B,X,4,5,3,25,8,12,5,5,5,4,1,32,4,32,48,20,100,10.186663329824885,11.921184789969281,3,7,108,0.8120300751879699,25,0.18796992481203006,NO
201901,u201822609,Apellido 2609,Apellido 2609,Nombre2609,F,23,u2609@upc.edu.pe,personal_2609@gmail.com,92609000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-02609-01,2,0,2,NO,0,NO,SI,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,20182,NO,SI,A,Z,6,1,1,10,1,7,2,6,2,2,4,4,16,4,28,24,40,18.432568009213302,17.382921195990136,5,5,104,0.8253968253968254,22,0.1746031746031746,NO
201901,u201722610,Apellido 2610,Apellido 2610,Nombre2610,F,27,u2610@upc.edu.pe,personal_2610@gmail.com,92610000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02610-01,4,4,0,SI,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,20172,NO,SI,C,X,2,3,2,20,1,17,2,7,5,6,1,4,4,4,68,28,80,11.128813025796894,8.594249322548041,1,3,71,0.6698113207547169,35,0.330188679245283,NO
201901,u201612611,Apellido 2611,Apellido 2611,Nombre2611,F,26,u2611@upc.edu.pe,personal_2611@gmail.com,92611000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-02611-01,7,6,1,NO,0,SI,NO,NO,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,20151,SI,SI,A,X,6,2,6,35,35,0,0,5,3,3,2,140,8,140,0,20,140,17.40194020568973,11.208439585821097,6,0,78,0.7572815533980582,25,0.24271844660194175,NO
201901,u201912612,Apellido 2612,Apellido 2612,Nombre2612,M,24,u2612@upc.edu.pe,personal_2612@gmail.com,92612000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-02612-01,1,1,0,SI,8000,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20181,NO,SI,C,Q,4,5,4,5,1,3,1,3,5,2,1,4,4,4,12,12,20,17.9166576001295,15.16856464637765,3,3,135,0.8544303797468354,23,0.14556962025316456,NO
201901,u201612613,Apellido 2613,Apellido 2613,Nombre2613,F,18,u2613@upc.edu.pe,personal_2613@gmail.com,92613000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02613-01,7,6,1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20151,NO,SI,A,T,6,5,6,35,21,7,7,5,3,3,2,84,8,84,28,20,140,6.56902353386517,13.340661636119545,3,0,108,0.8059701492537313,26,0.19402985074626866,NO
201901,u201512614,Apellido 2614,Apellido 2614,Nombre2614,F,18,u2614@upc.edu.pe,personal_2614@gmail.com,92614000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-02614-01,9,9,0,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,20141,NO,SI,D,Z,5,6,3,45,24,20,1,7,2,6,1,96,4,96,80,28,180,10.154155751201827,7.3016788256050305,5,16,132,0.8,33,0.2,NO
201901,u201712615,Apellido 2615,Apellido 2615,Nombre2615,M,21,u2615@upc.edu.pe,personal_2615@gmail.com,92615000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02615-01,5,4,1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20161,SI,NO,B,S,2,4,6,25,25,0,0,6,5,6,0,100,0,100,0,24,100,11.761207612286054,15.073646737126882,4,0,105,0.7894736842105263,28,0.21052631578947367,NO
201901,u201622616,Apellido 2616,Apellido 2616,Nombre2616,F,21,u2616@upc.edu.pe,personal_2616@gmail.com,92616000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02616-01,6,4,2,SI,4000,SI,NO,NO,SIN BENEFICIO,EXONER.GRADO TITULO,20162,NO,SI,D,Y,2,5,1,30,0,21,9,6,3,2,4,0,16,0,84,24,120,19.947917147592186,14.941598488436602,4,11,90,0.7258064516129032,34,0.27419354838709675,NO
201901,u201912617,Apellido 2617,Apellido 2617,Nombre2617,F,21,u2617@upc.edu.pe,personal_2617@gmail.com,92617000000,SI,Ciencias de la Computación,Ingeniería,Monterrico,2019-02617-01,1,1,0,NO,0,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,20181,SI,SI,B,Q,4,4,4,5,4,0,1,5,2,3,2,16,8,16,0,20,20,18.2789373864989,14.57511783784633,2,0,123,0.7884615384615384,33,0.21153846153846154,NO
201901,u201722618,Apellido 2618,Apellido 2618,Nombre2618,M,27,u2618@upc.edu.pe,personal_2618@gmail.com,92618000000,SI,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02618-01,4,2,2,SI,6000,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,20172,NO,SI,A,T,2,2,1,20,2,16,2,7,1,1,6,8,24,8,64,28,80,5.89455797334402,8.231652611736333,2,4,98,0.7538461538461538,32,0.24615384615384617,NO
201901,u201912619,Apellido 2619,Apellido 2619,Nombre2619,F,20,u2619@upc.edu.pe,personal_2619@gmail.com,92619000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-02619-01,1,1,0,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20181,NO,NO,A,U,2,6,2,5,2,2,1,3,2,2,1,8,4,8,8,12,20,5.817633949863007,14.676317798284316,5,2,128,0.8,32,0.2,SI
201901,u201812620,Apellido 2620,Apellido 2620,Nombre2620,M,30,u2620@upc.edu.pe,personal_2620@gmail.com,92620000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-02620-01,3,3,0,NO,0,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,20171,NO,NO,A,U,1,4,2,15,15,0,0,4,2,4,0,60,0,60,0,16,60,18.441565463172154,12.063191710322343,2,0,109,0.7364864864864865,39,0.2635135135135135,NO
201901,u201522621,Apellido 2621,Apellido 2621,Nombre2621,F,29,u2621@upc.edu.pe,personal_2621@gmail.com,92621000000,SI,Ingeniería Industrial,Ingeniería,Monterrico,2019-02621-01,8,8,0,SI,6000,NO,SI,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,20152,NO,SI,B,T,2,5,6,40,22,8,10,4,4,2,2,88,8,88,32,16,160,5.168160916092231,13.035159018995815,5,6,64,0.6464646464646465,35,0.35353535353535354,NO
201901,u201912622,Apellido 2622,Apellido 2622,Nombre2622,F,18,u2622@upc.edu.pe,personal_2622@gmail.com,92622000000,SI,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-02622-01,1,1,0,SI,10000,SI,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,20181,NO,NO,C,S,5,4,3,5,2,0,3,6,3,1,5,8,20,8,0,24,20,8.221878378316312,10.703604605939251,4,0,117,0.8013698630136986,29,0.19863013698630136,SI
201901,u201912623,Apellido 2623,Apellido 2623,Nombre2623,F,29,u2623@upc.edu.pe,personal_2623@gmail.com,92623000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-02623-01,1,0,1,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20181,NO,SI,A,Y,4,2,4,5,3,2,0,6,6,1,5,12,20,12,8,24,20,11.032621319080008,9.79450086033854,4,1,106,0.8760330578512396,15,0.12396694214876033,NO
201901,u201812624,Apellido 2624,Apellido 2624,Nombre2624,F,27,u2624@upc.edu.pe,personal_2624@gmail.com,92624000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-02624-01,3,1,2,SI,2000,NO,NO,SI,DESCUENTO RETENCION,EVALUACION INTEGRAL,20171,NO,SI,C,U,6,1,2,15,7,0,8,4,5,1,3,28,12,28,0,16,60,7.818859568622322,15.658353858508912,5,0,88,0.7272727272727273,33,0.2727272727272727,NO
201901,u201812625,Apellido 2625,Apellido 2625,Nombre2625,M,21,u2625@upc.edu.pe,personal_2625@gmail.com,92625000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02625-01,3,2,1,NO,0,SI,NO,SI,DESCUENTO RETENCION,SELECCIÓN PREFERENTE,20171,NO,SI,C,Q,2,4,5,15,7,7,1,3,4,3,0,28,0,28,28,12,60,7.33020327472247,17.037675785860795,3,6,91,0.7777777777777778,26,0.2222222222222222,NO
201901,u201722626,Apellido 2626,Apellido 2626,Nombre2626,F,24,u2626@upc.edu.pe,personal_2626@gmail.com,92626000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02626-01,4,2,2,SI,0,NO,SI,NO,SIN BENEFICIO,EVALUACION INTEGRAL,20172,NO,SI,B,Q,4,4,2,20,17,2,1,5,6,5,0,68,0,68,8,20,80,10.99940199544681,17.21918211441769,4,2,67,0.6979166666666666,29,0.3020833333333333,NO
201901,u201622627,Apellido 2627,Apellido 2627,Nombre2627,M,24,u2627@upc.edu.pe,personal_2627@gmail.com,92627000000,NO,Ingeniería Electrónica,Ingeniería,Monterrico,2019-02627-01,6,5,1,SI,8000,SI,NO,SI,DESCUENTOS CORPORATIVOS,EXONER.GRADO TITULO,20162,SI,SI,C,T,1,2,4,30,2,5,23,5,4,4,1,8,4,8,20,20,120,15.154857419346392,17.532712387870646,6,2,89,0.7007874015748031,38,0.2992125984251969,NO
201901,u201712628,Apellido 2628,Apellido 2628,Nombre2628,F,25,u2628@upc.edu.pe,personal_2628@gmail.com,92628000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02628-01,5,5,0,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,SELECCIÓN PREFERENTE,20161,SI,NO,C,X,2,5,2,25,1,0,24,7,6,1,6,4,24,4,0,28,100,19.392932197509857,17.26846924139205,4,0,96,0.8,24,0.2,NO
201901,u201812629,Apellido 2629,Apellido 2629,Nombre2629,F,23,u2629@upc.edu.pe,personal_2629@gmail.com,92629000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-02629-01,3,3,0,SI,8000,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,20171,SI,SI,A,X,5,1,5,15,10,5,0,4,4,1,3,40,12,40,20,16,60,15.570057040217593,8.560418978556644,3,3,137,0.8726114649681529,20,0.12738853503184713,SI
201901,u201522630,Apellido 2630,Apellido 2630,Nombre2630,M,26,u2630@upc.edu.pe,personal_2630@gmail.com,92630000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02630-01,8,6,2,SI,2000,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20152,SI,NO,C,U,3,2,6,40,31,4,5,4,3,3,1,124,4,124,16,16,160,14.60850649311186,12.2668572464144,4,0,66,0.6804123711340206,31,0.31958762886597936,NO
201901,u201912631,Apellido 2631,Apellido 2631,Nombre2631,F,28,u2631@upc.edu.pe,personal_2631@gmail.com,92631000000,NO,Ingeniería Industrial,Ingeniería,Monterrico,2019-02631-01,1,0,1,NO,0,NO,NO,SI,SIN BENEFICIO,EXONER.GRADO TITULO,20181,NO,SI,C,U,5,6,5,5,4,0,1,3,5,1,2,16,8,16,0,12,20,7.935007457496273,8.094048948595065,6,0,92,0.7301587301587301,34,0.2698412698412698,NO
201901,u201622632,Apellido 2632,Apellido 2632,Nombre2632,M,27,u2632@upc.edu.pe,personal_2632@gmail.com,92632000000,SI,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02632-01,6,5,1,SI,2000,NO,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,20162,NO,SI,C,Q,1,1,6,30,29,1,0,5,3,1,4,116,16,116,4,20,120,19.805221789386238,13.955143207997171,4,0,60,0.6382978723404256,34,0.3617021276595745,SI
201901,u201722633,Apellido 2633,Apellido 2633,Nombre2633,F,24,u2633@upc.edu.pe,personal_2633@gmail.com,92633000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-02633-01,4,3,1,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,20172,NO,SI,C,Q,2,2,3,20,10,10,0,3,4,1,2,40,8,40,40,12,80,8.063810246685915,7.869476500270244,6,1,77,0.7264150943396226,29,0.27358490566037735,NO
201901,u201822634,Apellido 2634,Apellido 2634,Nombre2634,M,28,u2634@upc.edu.pe,personal_2634@gmail.com,92634000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02634-01,2,2,0,NO,0,NO,NO,NO,SIN BENEFICIO,SELECCIÓN PREFERENTE,20182,NO,SI,C,R,4,1,4,10,5,0,5,6,4,5,1,20,4,20,0,24,40,14.165207206211624,15.853391874842105,6,0,71,0.6574074074074074,37,0.3425925925925926,NO
201901,u201812635,Apellido 2635,Apellido 2635,Nombre2635,F,19,u2635@upc.edu.pe,personal_2635@gmail.com,92635000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02635-01,3,3,0,NO,0,NO,SI,NO,BECA DE HONOR,EVALUACION INTEGRAL,20171,NO,SI,A,Y,4,6,6,15,6,7,2,6,6,1,5,24,20,24,28,24,60,5.7029163673444385,10.21754731721457,1,1,79,0.6752136752136753,38,0.3247863247863248,NO
201901,u201712636,Apellido 2636,Apellido 2636,Nombre2636,F,22,u2636@upc.edu.pe,personal_2636@gmail.com,92636000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02636-01,5,4,1,SI,4000,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,20161,NO,SI,A,Y,6,6,3,25,6,17,2,5,2,2,3,24,12,24,68,20,100,8.793817354823531,8.672428704480453,1,3,139,0.8373493975903614,27,0.16265060240963855,NO
201901,u201712637,Apellido 2637,Apellido 2637,Nombre2637,M,21,u2637@upc.edu.pe,personal_2637@gmail.com,92637000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02637-01,5,4,1,SI,10000,NO,SI,NO,BECA DE HONOR,EXONER.GRADO TITULO,20161,SI,NO,A,Z,1,2,4,25,8,5,12,4,5,3,1,32,4,32,20,16,100,6.7039358077393665,11.361138301806996,2,0,138,0.7885714285714286,37,0.21142857142857144,NO
201901,u201822638,Apellido 2638,Apellido 2638,Nombre2638,F,27,u2638@upc.edu.pe,personal_2638@gmail.com,92638000000,NO,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02638-01,2,2,0,SI,2000,NO,NO,NO,BECA DE HONOR,BECAS HIJO DE DOCENTES,20182,NO,SI,B,T,6,3,2,10,7,0,3,3,2,2,1,28,4,28,0,12,40,14.313583576953286,13.040708489370914,3,0,72,0.6605504587155964,37,0.3394495412844037,NO
201901,u201722639,Apellido 2639,Apellido 2639,Nombre2639,F,25,u2639@upc.edu.pe,personal_2639@gmail.com,92639000000,NO,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-02639-01,4,4,0,NO,0,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,20172,NO,SI,A,R,4,4,4,20,1,4,15,4,6,2,2,4,8,4,16,16,80,6.304800773460871,12.43483245693031,4,3,60,0.6741573033707865,29,0.3258426966292135,NO
201901,u201622640,Apellido 2640,Apellido 2640,Nombre2640,M,27,u2640@upc.edu.pe,personal_2640@gmail.com,92640000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02640-01,6,5,1,SI,2000,NO,NO,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,20162,NO,SI,C,Z,1,3,4,30,30,0,0,7,1,1,6,120,24,120,0,28,120,19.76283071212807,17.79333281291737,1,0,127,0.8523489932885906,22,0.1476510067114094,NO
201901,u201722641,Apellido 2641,Apellido 2641,Nombre2641,F,20,u2641@upc.edu.pe,personal_2641@gmail.com,92641000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-02641-01,4,2,2,SI,10000,SI,NO,SI,SIN BENEFICIO,EXONER.GRADO TITULO,20172,NO,SI,B,Y,6,5,5,20,9,6,5,5,5,2,3,36,12,36,24,20,80,15.095108150050548,15.085373640172781,1,6,125,0.8561643835616438,21,0.14383561643835616,NO
201901,u201422642,Apellido 2642,Apellido 2642,Nombre2642,F,22,u2642@upc.edu.pe,personal_2642@gmail.com,92642000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-02642-01,10,9,1,SI,10000,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,20142,NO,NO,A,S,6,1,2,50,36,2,12,6,5,5,1,144,4,144,8,24,200,6.375440135766471,9.147512615531989,1,2,79,0.797979797979798,20,0.20202020202020202,NO
201901,u201812643,Apellido 2643,Apellido 2643,Nombre2643,M,19,u2643@upc.edu.pe,personal_2643@gmail.com,92643000000,NO,Ingeniería de Sistemas de Información,Ingeniería,Monterrico,2019-02643-01,3,1,2,NO,0,SI,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,20171,NO,SI,D,T,6,3,2,15,14,0,1,5,2,1,4,56,16,56,0,20,60,8.156763929267496,8.851399663226204,1,0,133,0.8260869565217391,28,0.17391304347826086,SI
201901,u201722644,Apellido 2644,Apellido 2644,Nombre2644,M,30,u2644@upc.edu.pe,personal_2644@gmail.com,92644000000,SI,Ingeniería de Gestión Minera,Ingeniería,Monterrico,2019-02644-01,4,3,1,NO,0,NO,NO,NO,BECA DE HONOR,SELECCIÓN PREFERENTE,20172,NO,SI,A,Z,5,2,4,20,5,10,5,7,1,7,0,20,0,20,40,28,80,7.919448454069768,12.501019389676822,6,7,126,0.7682926829268293,38,0.23170731707317074,NO
201901,u201812645,Apellido 2645,Apellido 2645,Nombre2645,M,24,u2645@upc.edu.pe,personal_2645@gmail.com,92645000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-02645-01,3,3,0,NO,0,NO,NO,SI,BECA DE HONOR,EXONER.GRADO TITULO,20171,NO,SI,C,T,1,1,3,15,10,0,5,4,5,4,0,40,0,40,0,16,60,10.553563048063348,13.84391289747768,3,0,52,0.6341463414634146,30,0.36585365853658536,SI
201901,u201912646,Apellido 2646,Apellido 2646,Nombre2646,M,27,u2646@upc.edu.pe,personal_2646@gmail.com,92646000000,NO,Ingeniería de Software,Ingeniería,Monterrico,2019-02646-01,1,1,0,NO,0,NO,NO,SI,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,20181,SI,SI,A,Y,1,3,2,5,2,2,1,6,1,6,0,8,0,8,8,24,20,19.701401364971062,9.642933450673082,3,2,62,0.775,18,0.225,SI
201901,u201612647,Apellido 2647,Apellido 2647,Nombre2647,F,27,u2647@upc.edu.pe,personal_2647@gmail.com,92647000000,SI,Ingeniería Mecatrónica,Ingeniería,Monterrico,2019-02647-01,7,7,0,NO,0,NO,NO,NO,DESCUENTO RETENCION,EXONER.GRADO TITULO,20151,NO,SI,A,Y,5,4,1,35,13,19,3,5,1,5,0,52,0,52,76,20,140,7.601432035717153,7.750432682283226,1,15,132,0.7951807228915663,34,0.20481927710843373,NO
201901,u201912648,Apellido 2648,Apellido 2648,Nombre2648,M,23,u2648@upc.edu.pe,personal_2648@gmail.com,92648000000,NO,Ingeniería Civil,Ingeniería,Monterrico,2019-02648-01,1,0,1,NO,0,NO,NO,NO,SIN BENEFICIO,EVALUACION INTEGRAL,20181,NO,SI,C,X,5,2,2,5,5,0,0,7,3,1,6,20,24,20,0,28,20,11.458422061910625,12.358458961505288,6,0,110,0.7638888888888888,34,0.2361111111111111,SI
201901,u201712649,Apellido 2649,Apellido 2649,Nombre2649,M,26,u2649@upc.edu.pe,personal_2649@gmail.com,92649000000,NO,Ingeniería de Gestión Empresarial,Ingeniería,Monterrico,2019-02649-01,5,3,2,NO,0,NO,NO,NO,DESCUENTOS CORPORATIVOS,EVALUACION INTEGRAL,20161,NO,SI,B,T,6,1,5,25,19,2,4,7,4,4,3,76,12,76,8,28,100,7.688601759824534,8.30847797577129,6,0,107,0.823076923076923,23,0.17692307692307693,NO
201901,u201522650,Apellido 2650,Apellido 2650,Nombre2650,M,19,u2650@upc.edu.pe,personal_2650@gmail.com,92650000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-02650-01,8,7,1,SI,0,SI,NO,NO,BECA DE HONOR,EVALUACION INTEGRAL,20152,NO,SI,B,Y,3,6,4,40,27,1,12,5,1,1,4,108,16,108,4,20,160,15.00441719582658,9.544703454322072,3,0,77,0.7623762376237624,24,0.2376237623762376,NO
201901,u201612651,Apellido 2651,Apellido 2651,Nombre2651,M,25,u2651@upc.edu.pe,personal_2651@gmail.com,92651000000,NO,Ingeniería Ambiental,Ingeniería,Monterrico,2019-02651-01,7,6,1,NO,0,NO,NO,SI,SIN BENEFICIO,EVALUACION INTEGRAL,20151,NO,SI,A,Z,4,3,2,35,14,17,4,7,1,3,4,56,16,56,68,28,140,5.906097796785471,12.94631078687176,3,4,139,0.9025974025974026,15,0.09740259740259741,NO
201901,u201622652,Apellido 2652,Apellido 2652,Nombre2652,F,20,u2652@upc.edu.pe,personal_2652@gmail.com,92652000000,NO,Ciencias de la Computación,Ingeniería,Monterrico,2019-02652-01,6,5,1,SI,8000,NO,NO,SI,BECA DE HONOR,EVALUACION INTEGRAL,20162,NO,SI,C,Z,3,5,6,30,19,1,10,6,2,5,1,76,4,76,4,24,120,18.397617236541542,11.046577138833356,6,0,109,0.8195488721804511,24,0.18045112781954886,NO
201901,u201622653,Apellido 2653,Apellido 2653,Nombre2653,M,24,u2653@upc.edu.pe,personal_2653@gmail.com,92653000000,SI,Ingeniería Civil,Ingeniería,Monterrico,2019-02653-01,6,6,0,NO,0,NO,NO,SI,BECA DE HONOR,SELECCIÓN PREFERENTE,20162,SI,SI,B,R,5,2,6,30,5,16,9,3,2,2,1,20,4,20,64,12,120,19.96825854098143,7.428378080173516,3,7,114,0.7549668874172185,37,0.24503311258278146,NO
